phase,split,checkpoint_type,epoch,sample_index,user_id,target_timestamp,history_apps,history_ids,length,target_app,target_id,predicted_app,predicted_target_id,predicted_probability,hit_rank,top_k_apps,top_k_target_ids,top_k_probabilities,top_k_logits,logits,probabilities
final_eval,test,best_val_recall8,,11,device-00000057,2026-05-06 20:27:44,WPS,[2],1,日历,8,华为浏览器,1,0.09829451,16,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,test,best_val_recall8,,12,device-00000057,2026-05-06 21:10:26,WPS|日历,"[2,9]",2,华为邮箱,9,WPS,0,0.11053529,10,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.11053529,0.09474389,0.08004826]","[0.71269828,0.55854088,0.38999325]","[0.71269828,0.55854088,0.38999325,0.21822435,-0.00822061,-0.04837212,-0.09369233,-0.12449648,-0.36791408,-0.14474627,-0.12252712,-0.19364211,-0.2328524,-0.4575052,-0.46936339,-0.36493385,-0.27510795,-0.26428649,-0.40587321]","[0.11053529,0.09474389,0.08004826,0.06741455,0.05375388,0.05163834,0.04935032,0.0478533,0.03751431,0.04689403,0.04794763,0.04465626,0.04293916,0.03429952,0.03389519,0.03762627,0.04116254,0.0416104,0.03611699]"
final_eval,test,best_val_recall8,,13,device-00000057,2026-05-06 21:15:08,日历|华为邮箱,"[9,11]",2,哔哩哔哩,7,WPS,0,0.06428478,5,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.06428478,0.06195388,0.0607524]","[0.19520313,0.15827049,0.13868691]","[0.19520313,0.15827049,0.13868691,0.01734124,0.06340671,-0.00868753,0.05537803,0.06097806,-0.15274286,-0.14640737,0.02269738,-0.03576486,-0.10470022,-0.10795155,-0.12360857,-0.01460457,-0.0122303,-0.12903158,-0.06745945]","[0.06428478,0.06195388,0.0607524,0.05381009,0.05634686,0.05242755,0.05589628,0.05621018,0.04539386,0.04568237,0.05409908,0.051027,0.04762794,0.04747334,0.04673583,0.05211825,0.05224214,0.04648307,0.04943508]"
final_eval,test,best_val_recall8,,14,device-00000057,2026-05-09 15:11:56,WPS,[2],1,抖音,6,华为浏览器,1,0.09829451,6,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,test,best_val_recall8,,15,device-00000060,2026-05-03 20:47:07,抖音,[8],1,哔哩哔哩,7,华为视频,5,0.06638682,2,"[""华为视频"",""哔哩哔哩"",""WPS""]","[5,7,0]","[0.06638682,0.0638495,0.0610066]","[0.2217771,0.18280734,0.13726062]","[0.13726062,0.0314508,-0.20174867,-0.12062489,-0.00855645,0.2217771,0.0794245,0.18280734,0.10505957,0.11407757,0.01702792,-0.17092037,-0.10159802,0.03488373,-0.00179338,-0.1527957,-0.09104487,-0.27517071,-0.17666665]","[0.0610066,0.05488128,0.04346573,0.04713881,0.05272897,0.06638682,0.05757831,0.0638495,0.05907341,0.05960855,0.05409541,0.04482657,0.04804429,0.05507,0.05308679,0.04564645,0.048554,0.04038873,0.04456972]"
final_eval,test,best_val_recall8,,16,device-00000060,2026-05-03 20:49:24,抖音|哔哩哔哩,"[8,10]",2,抖音,6,哔哩哔哩,7,0.06780004,5,"[""哔哩哔哩"",""华为视频"",""WPS""]","[7,5,0]","[0.06780004,0.06716692,0.06235296]","[0.25667155,0.24728969,0.17291999]","[0.17291999,-0.04895525,-0.10535601,-0.05269609,0.12809145,0.24728969,0.08956522,0.25667155,0.07984845,0.05192585,-0.04164976,-0.24541059,-0.02790321,-0.04657295,-0.06262459,-0.03967255,0.04933906,-0.2801418,-0.27397168]","[0.06235296,0.04994568,0.04720667,0.04975919,0.0596195,0.06716692,0.05736626,0.06780004,0.05681155,0.05524717,0.05031189,0.04103727,0.05100828,0.0500648,0.0492676,0.05041147,0.05510444,0.03963646,0.03988178]"
final_eval,test,best_val_recall8,,17,device-00000060,2026-05-04 11:40:13,华为视频,[7],1,抖音,6,WPS,0,0.06934109,4,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.06934109,0.06846151,0.06066411]","[0.29817939,0.28541347,0.1644941]","[0.29817939,0.04557058,-0.02868778,0.14289367,0.14310259,0.28541347,0.16163646,0.1644941,0.09409276,0.10849963,-0.07100647,-0.28519806,-0.10359421,-0.2001144,-0.1188909,-0.02399483,-0.03915326,-0.16259456,-0.2468778]","[0.06934109,0.05386219,0.05000737,0.05936779,0.0593802,0.06846151,0.060491,0.06066411,0.05654015,0.05736061,0.04793528,0.03869306,0.04639836,0.04212932,0.04569401,0.05024261,0.04948675,0.04374003,0.04020456]"
final_eval,test,best_val_recall8,,18,device-00000060,2026-05-04 11:40:26,华为视频|抖音,"[7,8]",2,华为视频,5,华为视频,5,0.08724874,1,"[""华为视频"",""WPS"",""哔哩哔哩""]","[5,0,7]","[0.08724874,0.06928258,0.06307164]","[0.52790922,0.29733968,0.20341736]","[0.29733968,0.0322842,-0.18047127,-0.00028449,0.13891304,0.52790922,0.18846342,0.20341736,0.12302565,0.10363354,-0.0462952,-0.27915263,-0.13705999,-0.06414302,-0.08575705,-0.19739427,-0.11565115,-0.24247211,-0.26746586]","[0.06928258,0.05315107,0.04296486,0.05144789,0.05913169,0.08724874,0.06213549,0.06307164,0.05819966,0.05708192,0.04913437,0.03892751,0.0448711,0.0482652,0.04723319,0.04224389,0.0458421,0.0403819,0.03938512]"
final_eval,test,best_val_recall8,,19,device-00000060,2026-05-04 21:43:10,华为邮箱,[11],1,备忘录,2,抖音,6,0.06126747,9,"[""抖音"",""海泰浏览器"",""哔哩哔哩""]","[6,11,7]","[0.06126747,0.0603568,0.0572639]","[0.15634371,0.1413683,0.08876499]","[0.06504051,0.02116998,0.01955166,-0.05610375,-0.05253843,-0.02623208,0.15634371,0.08876499,-0.22099677,-0.0297109,0.00456042,0.1413683,-0.08394878,0.00039666,-0.0116505,0.02978157,0.02949294,-0.07606654,0.02093893]","[0.05592133,0.05352107,0.05343452,0.04954105,0.049718,0.05104325,0.06126747,0.0572639,0.04201004,0.05086599,0.05263945,0.0603568,0.04818061,0.05242072,0.05179299,0.05398396,0.05396838,0.04856188,0.0535087]"
final_eval,test,best_val_recall8,,20,device-00000060,2026-05-04 22:28:09,华为邮箱|备忘录,"[11,4]",2,WPS,0,WPS,0,0.07999331,1,"[""WPS"",""华为浏览器"",""抖音""]","[0,1,6]","[0.07999331,0.06529143,0.05964782]","[0.41412765,0.2110455,0.12064233]","[0.41412765,0.2110455,0.10024235,-0.03549294,0.08212345,-0.04211981,0.12064233,0.06362893,-0.14327984,0.10173023,-0.08844376,-0.04729611,-0.17468543,-0.20284659,-0.22052068,-0.00061742,-0.23916565,-0.11018199,-0.13405924]","[0.07999331,0.06529143,0.05844334,0.05102534,0.05739395,0.05068832,0.05964782,0.05634223,0.04581152,0.05853035,0.04839379,0.05042662,0.04439514,0.04316236,0.0424062,0.05283627,0.04162287,0.04735315,0.04623588]"
final_eval,test,best_val_recall8,,21,device-00000060,2026-05-04 22:32:47,华为邮箱|备忘录|WPS,"[11,4,2]",3,小红书,10,华为浏览器,1,0.09016258,12,"[""华为浏览器"",""备忘录"",""WPS""]","[1,2,0]","[0.09016258,0.0870885,0.08640616]","[0.52265668,0.48796701,0.48010129]","[0.48010129,0.52265668,0.48796701,0.15528062,0.09589858,-0.1184033,0.09532682,-0.04239808,-0.38502029,0.01854584,-0.18776335,-0.08768258,-0.21821707,-0.48130035,-0.47799173,-0.10734237,-0.3821018,-0.21560836,-0.37799427]","[0.08640616,0.09016258,0.0870885,0.06244202,0.05884203,0.04749168,0.05880839,0.05124201,0.03637703,0.05446202,0.04430929,0.0489733,0.04298025,0.03303796,0.03314746,0.04801989,0.03648335,0.04309252,0.03663351]"
final_eval,test,best_val_recall8,,22,device-00000079,2026-05-01 18:19:49,华为浏览器,[3],1,华为音乐,4,WPS,0,0.0809985,7,"[""WPS"",""微信"",""华为浏览器""]","[0,3,1]","[0.0809985,0.06947647,0.06564708]","[0.40398413,0.25054166,0.19384673]","[0.40398413,0.19384673,0.02805375,0.25054166,-0.01133633,-0.07104757,0.04564459,0.11761377,-0.06556895,-0.02245101,-0.20272967,-0.12861072,-0.27762192,-0.2018494,-0.26994151,-0.07231759,-0.12073218,-0.21187642,-0.22190216]","[0.0809985,0.06564708,0.05561763,0.06947647,0.05346943,0.05037016,0.05660464,0.06082861,0.05064688,0.05287843,0.04415547,0.04755256,0.04096936,0.04419435,0.04128524,0.05030623,0.04792869,0.04375343,0.04331696]"
final_eval,test,best_val_recall8,,23,device-00000079,2026-05-01 23:16:26,微信,[5],1,WPS,0,WPS,0,0.08571474,1,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08571474,0.08265866,0.06150256]","[0.44846028,0.41215512,0.11651426]","[0.44846028,0.41215512,0.09868817,0.03281443,0.11651426,-0.02869501,0.0948637,0.06621234,-0.1815924,0.01174656,-0.2216123,-0.16876906,-0.24092408,-0.27406815,-0.33071974,-0.17459321,-0.26061139,-0.32061225,-0.35657457]","[0.08571474,0.08265866,0.06041592,0.05656435,0.06150256,0.05318995,0.06018531,0.05848538,0.04564856,0.05538512,0.04385778,0.0462377,0.04301893,0.04161648,0.03932438,0.04596918,0.04218029,0.03972387,0.03832069]"
final_eval,test,best_val_recall8,,24,device-00000079,2026-05-16 00:08:29,备忘录,[4],1,WPS,0,WPS,0,0.08971044,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.08971044,0.07165939,0.06338761]","[0.51290429,0.28824121,0.16558544]","[0.51290429,0.28824121,0.16558544,0.02131892,0.06147591,-0.05240984,-0.01121944,0.0800637,-0.06990828,0.08606992,-0.11832032,-0.28630191,-0.21485159,-0.2854811,-0.27742651,0.00930883,-0.26796556,-0.20078778,-0.27927306]","[0.08971044,0.07165939,0.06338761,0.05487193,0.05712026,0.05097183,0.05311522,0.05819193,0.05008766,0.05854249,0.04772057,0.04034151,0.0433294,0.04037464,0.04070115,0.05421685,0.04108805,0.04394308,0.04062606]"
final_eval,test,best_val_recall8,,25,device-00000079,2026-05-16 00:08:34,备忘录|WPS,"[4,2]",2,备忘录,2,华为浏览器,1,0.10447381,3,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.10447381,0.10058796,0.10002085]","[0.66405255,0.62614864,0.62049472]","[0.62614864,0.66405255,0.62049472,0.21467236,0.06097429,-0.16459708,-0.04393486,-0.05534523,-0.37592739,-0.07717832,-0.23637421,-0.31894705,-0.28541842,-0.58163053,-0.53767997,-0.14870228,-0.41858,-0.30502886,-0.53187537]","[0.10058796,0.10447381,0.10002085,0.06665675,0.05716022,0.04561729,0.05146742,0.0508835,0.0369275,0.0497846,0.04245776,0.03909275,0.04042569,0.03006174,0.03141244,0.04634816,0.03538556,0.03964065,0.0315953]"
final_eval,test,best_val_recall8,,26,device-00000079,2026-05-16 00:08:34,备忘录|WPS|备忘录,"[4,2,4]",3,WPS,0,WPS,0,0.13772266,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.13772266,0.0958465,0.08679844]","[0.95223796,0.58974403,0.49058461]","[0.95223796,0.58974403,0.49058461,0.10912317,0.03715394,-0.14702137,-0.06860523,-0.06488437,-0.20631468,-0.01487184,-0.30400878,-0.408216,-0.35570908,-0.56255352,-0.54929382,-0.1589638,-0.44524127,-0.26304519,-0.52843177]","[0.13772266,0.0958465,0.08679844,0.05927141,0.05515558,0.04587786,0.04962024,0.04980521,0.04323668,0.05235943,0.03921248,0.03533196,0.0372367,0.03027888,0.03068304,0.04533322,0.0340477,0.04085212,0.03132988]"
final_eval,test,best_val_recall8,,27,device-00000079,2026-05-16 00:08:38,备忘录|WPS|备忘录|WPS,"[4,2,4,2]",4,备忘录,2,WPS,0,0.12748073,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.12748073,0.1220926,0.11676744]","[0.89462346,0.85143799,0.80684251]","[0.89462346,0.80684251,0.85143799,0.24831891,0.04087936,-0.18403032,-0.08547797,-0.10859893,-0.47539088,-0.15281007,-0.33742231,-0.39045188,-0.3615067,-0.72122967,-0.683716,-0.20408128,-0.5094654,-0.34229946,-0.68243194]","[0.12748073,0.11676744,0.1220926,0.06679717,0.05428354,0.0433502,0.04784008,0.04674666,0.03239328,0.04472496,0.03718552,0.03526496,0.03630063,0.02533311,0.02630149,0.04248965,0.03130808,0.0370046,0.02633529]"
final_eval,test,best_val_recall8,,28,device-00000079,2026-05-16 00:08:38,备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4]",5,WPS,0,WPS,0,0.16209696,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.16209696,0.10109072,0.09567282]","[1.13237774,0.66020137,0.60511726]","[1.13237774,0.66020137,0.60511726,0.13268961,0.00419313,-0.17144305,-0.09673239,-0.10567866,-0.26647183,-0.05548405,-0.3748087,-0.4416213,-0.41218257,-0.65139651,-0.63363814,-0.21424146,-0.49087259,-0.27042225,-0.61935812]","[0.16209696,0.10109072,0.09567282,0.05965074,0.05245786,0.04400811,0.04742192,0.04699956,0.04001863,0.0494189,0.03590973,0.0335889,0.03459241,0.02723275,0.02772068,0.04216436,0.03197468,0.03986086,0.02811937]"
final_eval,test,best_val_recall8,,29,device-00000079,2026-05-16 00:08:42,备忘录|WPS|备忘录|WPS|备忘录|WPS,"[4,2,4,2,4,2]",6,备忘录,2,WPS,0,0.1405282,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.1405282,0.13011535,0.11828735]","[1.00699973,0.93001288,0.83470839]","[1.00699973,0.83470839,0.93001288,0.25590605,0.02297978,-0.18102798,-0.10469988,-0.1232265,-0.5153029,-0.18348786,-0.37594247,-0.41795754,-0.39425743,-0.7668342,-0.72923094,-0.218807,-0.53304821,-0.34874237,-0.73884946]","[0.1405282,0.11828735,0.13011535,0.06630826,0.0525302,0.04283607,0.04623369,0.04538501,0.0306645,0.04273082,0.03525002,0.03379967,0.03461029,0.02384499,0.02475872,0.04124795,0.03012515,0.03622198,0.02452172]"
final_eval,test,best_val_recall8,,30,device-00000079,2026-05-16 00:08:45,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4,2,4]",7,WPS,0,WPS,0,0.17288324,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.17288324,0.10204893,0.09883668]","[1.20517623,0.67801219,0.64602858]","[1.20517623,0.67801219,0.64602858,0.14062935,-0.01335869,-0.17587806,-0.10915758,-0.11658525,-0.29172903,-0.07195991,-0.40219161,-0.45511383,-0.43617737,-0.68276167,-0.66142672,-0.23331976,-0.50638884,-0.27073377,-0.6542837]","[0.17288324,0.10204893,0.09883668,0.05962468,0.05111518,0.04344788,0.04644565,0.04610194,0.03869503,0.04820585,0.0346483,0.03286231,0.03349053,0.0261717,0.02673607,0.04102249,0.03121977,0.03951603,0.02692773]"
final_eval,test,best_val_recall8,,31,device-00000079,2026-05-16 00:09:01,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS,"[4,2,4,2,4,2,4,2]",8,备忘录,2,WPS,0,0.14648078,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.14648078,0.13313083,0.11810857]","[1.05465186,0.95908999,0.83936191]","[1.05465186,0.83936191,0.95908999,0.25796473,0.0132862,-0.17617506,-0.11355536,-0.12660867,-0.53275013,-0.19597766,-0.39218235,-0.43050033,-0.40865046,-0.78364968,-0.74494517,-0.2229515,-0.5412429,-0.3499963,-0.76159811]","[0.14648078,0.11810857,0.13313083,0.06603647,0.05170366,0.04277986,0.04554437,0.04495373,0.02994889,0.04194104,0.03446899,0.03317319,0.033906,0.02330325,0.02422287,0.04082485,0.02969562,0.03595421,0.02382283]"
final_eval,test,best_val_recall8,,32,device-00000079,2026-05-16 00:09:52,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4,2,4,2,4]",9,WPS,0,WPS,0,0.17765956,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.17765956,0.10216814,0.10005505]","[1.23610687,0.68285763,0.66195828]","[1.23610687,0.68285763,0.66195828,0.14365172,-0.02226483,-0.17562035,-0.11503352,-0.11947671,-0.30275598,-0.07890811,-0.41380355,-0.46158057,-0.446769,-0.69503874,-0.67151982,-0.24051934,-0.5126105,-0.27019826,-0.66866964]","[0.17765956,0.10216814,0.10005505,0.0595856,0.05047597,0.04329954,0.04600402,0.04580007,0.03813019,0.04769632,0.03412256,0.03253062,0.03301603,0.02575744,0.02637041,0.04057869,0.03091223,0.03939205,0.02644567]"
final_eval,test,best_val_recall8,,33,device-00000079,2026-05-16 00:12:03,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS,"[4,2,4,2,4,2,4,2,4,2]",10,备忘录,2,WPS,0,0.14921099,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.14921099,0.13435283,0.11779776]","[1.07568836,0.97079641,0.83929628]","[1.07568836,0.83929628,0.97079641,0.25850022,0.0082636,-0.17259908,-0.11788969,-0.12707162,-0.54076213,-0.20124221,-0.39955378,-0.43671453,-0.4150629,-0.79042602,-0.75075793,-0.22417293,-0.54457027,-0.3500047,-0.7713843]","[0.14921099,0.11779776,0.13435283,0.06590229,0.05131261,0.04282294,0.04523103,0.04481762,0.02963366,0.04161376,0.03412804,0.03288309,0.03360282,0.02308648,0.02402068,0.04067038,0.02952103,0.03586164,0.0235303]"
final_eval,test,best_val_recall8,,34,device-00000079,2026-05-16 00:12:06,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4,2,4,2,4,2,4]",11,WPS,0,WPS,0,0.17982578,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.17982578,0.10213757,0.10056376]","[1.24985254,0.68418455,0.66865599]","[1.24985254,0.68418455,0.66865599,0.14483461,-0.02681426,-0.17456706,-0.1179875,-0.12012363,-0.3077327,-0.08189129,-0.41904473,-0.46494344,-0.45156527,-0.70027101,-0.67543262,-0.24346846,-0.51533693,-0.26963747,-0.67493939]","[0.17982578,0.10213757,0.10056376,0.05955919,0.05016521,0.04327473,0.04579379,0.04569607,0.03787924,0.04747697,0.03388903,0.03236872,0.03280466,0.02558139,0.02622475,0.04039345,0.03077797,0.0393501,0.02623768]"
final_eval,test,best_val_recall8,,35,device-00000079,2026-05-16 00:12:10,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS,"[4,2,4,2,4,2,4,2,4,2,4,2]",12,备忘录,2,WPS,0,0.15048479,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.15048479,0.13488275,0.11757518]","[1.08529615,0.97584009,0.83851212]","[1.08529615,0.83851212,0.97584009,0.25857005,0.00567757,-0.17030483,-0.12011953,-0.12684655,-0.54455775,-0.20350978,-0.40303561,-0.43995029,-0.41794026,-0.79335719,-0.7529918,-0.22452947,-0.54602891,-0.3497026,-0.77579832]","[0.15048479,0.11757518,0.13488275,0.06583397,0.05112346,0.04287381,0.04508034,0.0447781,0.02948873,0.04147356,0.03397178,0.03274059,0.0334692,0.02299343,0.02394056,0.04061089,0.02944538,0.03583279,0.02340074]"
final_eval,test,best_val_recall8,,36,device-00000079,2026-05-16 00:12:11,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4,2,4,2,4,2,4,2,4]",13,WPS,0,WPS,0,0.18083213,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.18083213,0.10209519,0.10079043]","[1.2561692,0.68450564,0.67164344]","[1.2561692,0.68450564,0.67164344,0.14527768,-0.02916035,-0.17364399,-0.11953471,-0.12014259,-0.31003889,-0.08317798,-0.42151171,-0.46676764,-0.45377409,-0.70264977,-0.67701823,-0.24475881,-0.51660877,-0.26920095,-0.6777882]","[0.18083213,0.10209519,0.10079043,0.05954174,0.05001083,0.04328283,0.04568935,0.04566158,0.03776418,0.04738104,0.03378065,0.03228595,0.0327082,0.02550183,0.02616393,0.04031167,0.03071623,0.03933832,0.02614379]"
final_eval,test,best_val_recall8,,37,device-00000079,2026-05-16 00:12:15,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS,"[4,2,4,2,4,2,4,2,4,2,4,2,4,2]",14,备忘录,2,WPS,0,0.15108953,2,"[""WPS"",""备忘录"",""华为浏览器""]","[0,2,1]","[0.15108953,0.13512571,0.11743817]","[1.0898,0.97813296,0.83783942]","[1.0898,0.83783942,0.97813296,0.25850704,0.00434612,-0.16890679,-0.12130283,-0.12653172,-0.54639894,-0.20450088,-0.4047254,-0.44169277,-0.41923553,-0.79469794,-0.75387138,-0.22461359,-0.54670084,-0.34939435,-0.77785969]","[0.15108953,0.11743817,0.13512571,0.06579735,0.05103026,0.04291261,0.04500483,0.04477011,0.02941997,0.04141204,0.0338977,0.03266747,0.03340939,0.0229513,0.02390772,0.04058746,0.02941109,0.03582616,0.02334103]"
final_eval,test,best_val_recall8,,38,device-00000079,2026-05-16 00:12:19,备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录|WPS|备忘录,"[4,2,4,2,4,2,4,2,4,2,4,2,4,2,4]",15,WPS,0,WPS,0,0.18130961,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.18130961,0.10206453,0.10089681]","[1.25914598,0.6845451,0.67303813]","[1.25914598,0.6845451,0.67303813,0.1454228,-0.03038067,-0.17299834,-0.12036684,-0.12001722,-0.31113094,-0.08373331,-0.42271182,-0.46778074,-0.45480448,-0.70378441,-0.67768568,-0.24535033,-0.51723611,-0.26890445,-0.67912334]","[0.18130961,0.10206453,0.10089681,0.05953015,0.04993286,0.04329607,0.04563584,0.0456518,0.03771015,0.04733863,0.03372867,0.03224231,0.03266342,0.02546425,0.02613759,0.04027415,0.03068654,0.03933661,0.02610004]"
final_eval,test,best_val_recall8,,39,device-00000094,2026-05-04 23:17:35,剪映,[12],1,微信,3,哔哩哔哩,7,0.07159819,6,"[""哔哩哔哩"",""WPS"",""抖音""]","[7,0,6]","[0.07159819,0.06708288,0.05989622]","[0.27229783,0.20715699,0.09384151]","[0.20715699,-0.08862891,0.06548807,0.04052987,-0.09314721,0.06237307,0.09384151,0.27229783,-0.20737019,-0.04579804,-0.09467184,0.00611129,-0.3045156,-0.18068199,-0.22207597,-0.02626714,-0.00525284,-0.20025352,-0.15922168]","[0.06708288,0.04990609,0.05822181,0.05678668,0.0496811,0.05804073,0.05989622,0.07159819,0.04431848,0.05209005,0.04960542,0.05486542,0.04021565,0.04551719,0.04367151,0.05311741,0.05424545,0.04463501,0.04650456]"
final_eval,test,best_val_recall8,,40,device-00000094,2026-05-07 20:04:21,备忘录,[4],1,WPS,0,WPS,0,0.08971044,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.08971044,0.07165939,0.06338761]","[0.51290429,0.28824121,0.16558544]","[0.51290429,0.28824121,0.16558544,0.02131892,0.06147591,-0.05240984,-0.01121944,0.0800637,-0.06990828,0.08606992,-0.11832032,-0.28630191,-0.21485159,-0.2854811,-0.27742651,0.00930883,-0.26796556,-0.20078778,-0.27927306]","[0.08971044,0.07165939,0.06338761,0.05487193,0.05712026,0.05097183,0.05311522,0.05819193,0.05008766,0.05854249,0.04772057,0.04034151,0.0433294,0.04037464,0.04070115,0.05421685,0.04108805,0.04394308,0.04062606]"
final_eval,test,best_val_recall8,,41,device-00000094,2026-05-09 19:15:29,钉钉,[15],1,哔哩哔哩,7,mindmaster,15,0.06316783,2,"[""mindmaster"",""哔哩哔哩"",""华为音乐""]","[15,7,4]","[0.06316783,0.06155376,0.05859858]","[0.15195377,0.12606955,0.076869]","[0.07617242,-0.07705048,-0.03605506,0.03387923,0.076869,0.00672518,-0.07055563,0.12606955,0.01907108,-0.00126571,-0.09723938,-0.11895788,-0.04362854,-0.20860988,-0.15091501,0.15195377,-0.0493511,-0.11493814,-0.19556232]","[0.05855777,0.05023897,0.05234133,0.05613282,0.05859858,0.05462909,0.05056632,0.06155376,0.05530772,0.0541943,0.04923487,0.04817709,0.05194642,0.04404587,0.04666182,0.06316783,0.05165,0.04837114,0.04462432]"
final_eval,test,best_val_recall8,,42,device-00000100,2026-05-01 07:44:43,华为音乐,[6],1,华为浏览器,1,WPS,0,0.06760579,5,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.06760579,0.06420808,0.05801192]","[0.238914,0.18734938,0.08586904]","[0.238914,0.05297065,0.02051903,0.00647135,0.0255587,0.18734938,0.01990644,0.08586904,-0.09646695,0.0306989,0.03073226,-0.14133199,-0.07435831,-0.10631856,-0.17755884,-0.13306344,0.05319493,-0.14382206,-0.23478298]","[0.06760579,0.05613448,0.05434207,0.05358402,0.05461662,0.06420808,0.05430879,0.05801192,0.04834257,0.05489808,0.05489992,0.04622162,0.04942327,0.04786866,0.04457712,0.04660539,0.05614707,0.04610667,0.04209785]"
final_eval,test,best_val_recall8,,43,device-00000134,2026-05-05 23:03:23,华为浏览器,[3],1,WPS,0,WPS,0,0.0809985,1,"[""WPS"",""微信"",""华为浏览器""]","[0,3,1]","[0.0809985,0.06947647,0.06564708]","[0.40398413,0.25054166,0.19384673]","[0.40398413,0.19384673,0.02805375,0.25054166,-0.01133633,-0.07104757,0.04564459,0.11761377,-0.06556895,-0.02245101,-0.20272967,-0.12861072,-0.27762192,-0.2018494,-0.26994151,-0.07231759,-0.12073218,-0.21187642,-0.22190216]","[0.0809985,0.06564708,0.05561763,0.06947647,0.05346943,0.05037016,0.05660464,0.06082861,0.05064688,0.05287843,0.04415547,0.04755256,0.04096936,0.04419435,0.04128524,0.05030623,0.04792869,0.04375343,0.04331696]"
